crime_id,date,category,description,latitude,longitude,location_description,arrest,domestic,district,ward,arrest_probability,risk_score,risk_level
CR-2023-000729,2025-02-06 21:47:59,THEFT,RETAIL THEFT,41.97419505508165,-87.6418363729746,APARTMENT,False,True,D-11,W-03,0.11711817814879248,0.412,MEDIUM
CR-2025-004856,2024-02-06 16:09:36,BURGLARY,COMMERCIAL,41.85882908350374,-87.63476536501312,PARK,False,False,D-01,W-42,0.112667694350745,0.5916,HIGH
CR-2025-003419,2023-05-02 23:23:36,ROBBERY,ARMED ROBBERY,41.86942829811927,-87.63367012804297,STREET,False,False,D-15,W-31,0.1370461628601011,0.863,CRITICAL
CR-2025-003158,2025-04-18 11:54:54,BURGLARY,FORCIBLE ENTRY,41.99489397828647,-87.6658789352545,PARKING LOT,False,True,D-05,W-17,0.14090211535778835,0.5727,HIGH
CR-2023-001983,2025-02-15 11:50:07,ASSAULT,AGGRAVATED ASSAULT,41.88276664986715,-87.65814473938144,ALLEY,False,False,D-01,W-16,0.1839977255619038,0.816,CRITICAL
CR-2025-004634,2025-11-28 22:12:12,ASSAULT,SIMPLE ASSAULT,41.904908599469074,-87.63630985693324,RESIDENCE,False,False,D-13,W-14,0.1371294154296538,0.8629,CRITICAL
CR-2025-005309,2025-09-10 00:22:47,NARCOTICS,SALE/MANUFACTURE,41.90366490116622,-87.76091466270519,PARK,False,False,D-05,W-34,0.668049488649408,0.2213,LOW
CR-2025-002033,2023-03-26 20:22:46,NARCOTICS,POSSESSION OF HEROIN,41.78363320768231,-87.6215688931655,SIDEWALK,True,False,D-01,W-07,0.7874478167237882,0.1417,LOW
CR-2025-003860,2023-08-02 10:49:44,ASSAULT,AGGRAVATED ASSAULT,41.77459896601837,-87.59304576997137,APARTMENT,False,False,D-08,W-03,0.17271077656102027,0.8273,CRITICAL
CR-2025-005711,2023-04-05 14:27:57,MOTOR VEHICLE THEFT,AUTOMOBILE,41.943762629867486,-87.66214034691609,PARKING LOT,False,False,D-07,W-48,0.1645308107575501,0.557,HIGH
CR-2025-002171,2025-08-20 08:00:35,BATTERY,DOMESTIC BATTERY,41.90732513967185,-87.61442336271128,COMMERCIAL BUILDING,True,True,D-11,W-10,0.6365560393101979,0.3634,MEDIUM
CR-2025-004424,2025-08-01 02:54:57,BATTERY,SIMPLE BATTERY,41.93841097614229,-87.64191829579465,ALLEY,True,False,D-12,W-21,0.6909079901163175,0.3091,MEDIUM
CR-2024-000772,2025-01-07 07:40:46,ASSAULT,AGGRAVATED ASSAULT,41.86976018291349,-87.71846206339065,RESIDENCE,False,True,D-13,W-20,0.16605812033769263,0.8339,CRITICAL
CR-2024-005428,2024-07-17 17:40:47,NARCOTICS,POSSESSION OF HEROIN,41.78690145478733,-87.66188595664718,ALLEY,False,False,D-02,W-23,0.7160287198247313,0.1893,LOW
CR-2025-002702,2023-03-10 00:17:32,ROBBERY,STRONGARM ROBBERY,41.75761150050552,-87.6288431710954,ALLEY,False,False,D-12,W-09,0.1594552427796122,0.8405,CRITICAL
CR-2023-000423,2025-06-07 01:02:42,ASSAULT,SIMPLE ASSAULT,41.88580503559034,-87.6827045974816,SIDEWALK,False,False,D-12,W-36,0.1304049330164167,0.8696,CRITICAL
CR-2024-003346,2025-01-09 11:00:41,BURGLARY,RESIDENTIAL,41.77295482406435,-87.6173392178147,APARTMENT,False,False,D-02,W-05,0.13208690901143155,0.5786,HIGH
CR-2023-004746,2023-10-19 21:09:53,CRIMINAL DAMAGE,GRAFFITI,41.871610107299055,-87.62391315972295,STREET,False,False,D-15,W-17,0.13622169074069088,0.4031,MEDIUM
CR-2024-001357,2024-07-19 12:18:01,ASSAULT,SIMPLE ASSAULT,41.88361473939487,-87.66130039761478,PARKING LOT,True,True,D-07,W-24,0.21591595889465234,0.7841,CRITICAL
CR-2024-001846,2025-03-10 01:20:47,BURGLARY,FORCIBLE ENTRY,41.89637292067632,-87.61393947541933,ALLEY,False,False,D-14,W-04,0.12909273193936666,0.5806,HIGH
CR-2023-005163,2025-07-18 20:06:27,ASSAULT,AGGRAVATED ASSAULT,41.78236587571326,-87.6165472001089,PARKING LOT,False,False,D-04,W-20,0.1490308792599457,0.851,CRITICAL
CR-2025-000545,2024-03-25 22:23:00,CRIMINAL DAMAGE,TO VEHICLE,41.8770259811088,-87.63035833354765,PARK,False,False,D-01,W-23,0.10404371142780695,0.4181,MEDIUM
CR-2024-000565,2023-07-24 20:37:51,THEFT,FROM BUILDING,41.786933930386255,-87.61845198114412,APARTMENT,False,False,D-07,W-08,0.1381689547107128,0.4022,MEDIUM
CR-2025-005669,2025-04-28 23:03:12,ASSAULT,SIMPLE ASSAULT,41.92876652361935,-87.62206420571245,APARTMENT,True,False,D-14,W-45,0.18557732839818017,0.8144,CRITICAL
CR-2023-002988,2024-03-09 22:54:26,ROBBERY,STRONGARM ROBBERY,41.98146619274357,-87.64283825304221,APARTMENT,False,False,D-03,W-08,0.17362753417757698,0.8264,CRITICAL
CR-2023-003249,2025-12-03 21:10:22,ASSAULT,AGGRAVATED ASSAULT,41.94707102049381,-87.66246158892358,PARKING LOT,False,False,D-07,W-50,0.10690618460832192,0.8931,CRITICAL
CR-2024-004288,2023-07-24 12:47:50,ROBBERY,ARMED ROBBERY,41.88089473635476,-87.74466496925703,STREET,False,False,D-01,W-22,0.24674525842688555,0.7533,CRITICAL
CR-2025-000353,2024-05-03 17:30:47,CRIMINAL DAMAGE,GRAFFITI,41.7468892661876,-87.58513014545039,PARKING LOT,False,False,D-11,W-28,0.16192065991227722,0.3911,MEDIUM
CR-2024-000043,2025-10-08 14:02:56,NARCOTICS,SALE/MANUFACTURE,41.891831031765534,-87.62486873335511,SIDEWALK,True,False,D-11,W-37,0.6659835051713496,0.2227,LOW
CR-2024-002317,2025-11-05 16:13:58,BURGLARY,FORCIBLE ENTRY,41.76191923367018,-87.70185639974542,ALLEY,False,True,D-09,W-12,0.12870730026590219,0.5809,HIGH
CR-2025-003338,2024-07-26 00:48:53,CRIMINAL DAMAGE,TO PROPERTY,41.881148575450574,-87.74305055411091,COMMERCIAL BUILDING,False,False,D-10,W-13,0.10827940181131541,0.4161,MEDIUM
CR-2023-000306,2024-10-25 00:21:21,NARCOTICS,SALE/MANUFACTURE,41.9539993725264,-87.67780978094596,STREET,False,False,D-14,W-22,0.8164466711239095,0.1224,LOW
CR-2023-004044,2024-01-16 20:27:01,THEFT,FROM BUILDING,41.78990884984695,-87.64202421378079,APARTMENT,False,False,D-15,W-47,0.10637147854163512,0.417,MEDIUM
CR-2023-000804,2025-03-21 00:18:31,THEFT,RETAIL THEFT,41.95486158546232,-87.66034707004252,STREET,False,True,D-04,W-38,0.2192759048450723,0.3643,MEDIUM
CR-2023-000435,2024-01-04 00:13:15,MOTOR VEHICLE THEFT,AUTOMOBILE,41.77447631931265,-87.64895743111347,PARKING LOT,False,True,D-14,W-02,0.2838346575564366,0.4774,MEDIUM
CR-2023-005247,2024-03-23 04:39:35,ROBBERY,STRONGARM ROBBERY,41.8675136665666,-87.63370912498502,PARK,False,True,D-08,W-35,0.15307330153104964,0.8469,CRITICAL
CR-2024-003031,2024-12-04 11:51:03,BURGLARY,COMMERCIAL,41.87262078712695,-87.59398048441713,PARKING LOT,False,False,D-13,W-25,0.07994989966960256,0.6134,HIGH
CR-2025-001178,2023-03-03 01:15:08,ROBBERY,ARMED ROBBERY,41.87256084291131,-87.62764917298986,PARK,False,False,D-04,W-49,0.2900951201707779,0.7099,HIGH
CR-2024-001126,2023-08-18 02:39:28,ASSAULT,AGGRAVATED ASSAULT,41.91937648619897,-87.65554177895692,SIDEWALK,False,False,D-11,W-11,0.12474286628772902,0.8753,CRITICAL
CR-2025-004724,2023-07-30 22:37:51,ROBBERY,ARMED ROBBERY,41.940767378091735,-87.64049748671789,COMMERCIAL BUILDING,False,False,D-11,W-13,0.1045226038058563,0.8955,CRITICAL
CR-2024-004612,2023-12-30 06:37:47,ASSAULT,AGGRAVATED ASSAULT,41.85568604706401,-87.62708693332776,ALLEY,False,False,D-14,W-02,0.24759986957781308,0.7524,CRITICAL
CR-2023-004437,2023-10-11 23:35:01,MOTOR VEHICLE THEFT,TRUCK,41.88893942718422,-87.73289485717756,STREET,False,False,D-01,W-33,0.20144253440924514,0.5324,HIGH
CR-2025-003188,2023-12-08 21:43:12,ASSAULT,SIMPLE ASSAULT,41.95555322733262,-87.65400988054274,SIDEWALK,False,False,D-07,W-08,0.17014104631236,0.8299,CRITICAL
CR-2023-004614,2024-12-30 02:55:23,NARCOTICS,POSSESSION OF HEROIN,41.85157914921239,-87.62950681232803,PARK,False,False,D-01,W-33,0.7690619509459165,0.154,LOW
CR-2025-003662,2024-11-30 00:54:10,ROBBERY,STRONGARM ROBBERY,41.88521950228351,-87.61918612267038,SIDEWALK,False,False,D-13,W-23,0.12111368291791871,0.8789,CRITICAL
CR-2025-004718,2024-04-02 01:27:35,NARCOTICS,SALE/MANUFACTURE,41.95068952117637,-87.6574705568513,STREET,True,False,D-15,W-43,0.7406735274989381,0.1729,LOW
CR-2023-003006,2024-07-23 22:52:32,BURGLARY,COMMERCIAL,41.88109415627604,-87.61338730678717,APARTMENT,False,False,D-01,W-07,0.11219269356536382,0.5919,HIGH
CR-2023-001419,2023-04-30 11:30:41,NARCOTICS,POSSESSION OF HEROIN,41.911381703501725,-87.632185678156,RESIDENCE,True,False,D-11,W-21,0.6696047633940563,0.2203,LOW
CR-2023-000582,2025-08-01 03:55:09,PETTY THEFT,SALE/MANUFACTURE,41.96885140864019,-87.6065049518732,ALLEY,True,False,D-08,W-43,0.33610955934793857,0.3098,MEDIUM
CR-2024-004867,2023-07-23 21:31:13,MOTOR VEHICLE THEFT,MOTORCYCLE,41.89846429449575,-87.63195372383069,STREET,False,False,D-13,W-09,0.15270932055030112,0.5649,HIGH
CR-2025-002936,2024-11-14 17:03:45,ROBBERY,STRONGARM ROBBERY,41.88708663688629,-87.74329161156929,APARTMENT,False,False,D-14,W-24,0.22862442334518915,0.7714,CRITICAL
CR-2023-000489,2023-08-12 20:18:05,NARCOTICS,POSSESSION OF HEROIN,41.85434145764772,-87.61839378015785,PARKING LOT,True,False,D-08,W-44,0.7219120063030028,0.1854,LOW
CR-2023-001863,2025-12-02 21:55:51,NARCOTICS,POSSESSION OF COCAINE,41.88555310385762,-87.61375342817524,SIDEWALK,True,True,D-07,W-48,0.7343693931230965,0.1771,LOW
CR-2024-002743,2024-10-28 12:34:48,ROBBERY,ARMED ROBBERY,41.88011249623994,-87.6233748692401,STREET,False,False,D-07,W-47,0.15585202021478214,0.8441,CRITICAL
CR-2023-005925,2024-08-29 01:26:15,ASSAULT,SIMPLE ASSAULT,41.88512796885358,-87.6275159593629,RESIDENCE,False,False,D-13,W-18,0.10411517972516575,0.8959,CRITICAL
CR-2024-000358,2023-11-11 05:02:20,ASSAULT,AGGRAVATED ASSAULT,41.87981341472993,-87.62754547357808,RESIDENCE,False,False,D-11,W-21,0.1142226255986839,0.8858,CRITICAL
CR-2024-000934,2025-06-26 20:09:03,ROBBERY,,41.9265806713957,-87.66351628575909,SIDEWALK,True,False,D-08,W-39,0.09063306128571849,0.9094,CRITICAL
CR-2024-001474,2024-11-21 17:01:48,BURGLARY,COMMERCIAL,41.774227596045954,-87.66976183109288,PARKING LOT,False,True,D-03,W-35,0.13431698815659512,0.5771,HIGH
CR-2024-004870,2025-07-07 08:08:42,NARCOTICS,POSSESSION OF COCAINE,41.86588770115104,-87.64727802999948,PARKING LOT,True,False,D-01,W-09,0.7704437023893156,0.153,LOW
CR-2024-003997,2025-11-24 19:10:42,NARCOTICS,SALE/MANUFACTURE,41.76121401137969,-87.5737536083563,STREET,True,False,D-15,W-21,0.7628654118884717,0.1581,LOW
CR-2024-003964,2023-01-23 22:30:30,CRIMINAL DAMAGE,TO VEHICLE,41.95467446365794,-87.6849920958384,PARKING LOT,False,False,D-11,W-30,0.09706244815695868,0.4214,MEDIUM
CR-2023-001734,2024-06-19 17:28:00,BATTERY,AGGRAVATED BATTERY,41.87128178421885,-87.63307979916154,COMMERCIAL BUILDING,True,False,D-06,W-11,0.6863105895575745,0.3137,MEDIUM
CR-2023-000102,2025-01-18 04:32:25,THEFT,PETTY THEFT,41.85743495948065,-87.64386737559873,PARKING LOT,False,False,D-03,W-39,0.15150835975945107,0.396,MEDIUM
CR-2025-004067,2023-06-22 15:17:44,BURGLARY,COMMERCIAL,41.85305497555326,-87.72910384781545,RESIDENCE,False,False,D-10,W-39,0.0735774454350925,0.6176,HIGH
CR-2025-000062,2025-01-04 01:12:07,MOTOR VEHICLE THEFT,AUTOMOBILE,41.79357142734501,-87.57423860935475,STREET,True,False,D-03,W-37,0.25669405385713456,0.4955,MEDIUM
CR-2025-000152,2024-11-01 18:49:54,BATTERY,DOMESTIC BATTERY,41.88022377130865,-87.72478810710044,PARKING LOT,False,False,D-07,W-14,0.8273834302032644,0.1726,LOW
CR-2025-002210,2025-09-23 23:30:41,ASSAULT,SIMPLE ASSAULT,41.81314252769136,-87.65615136455295,ALLEY,True,False,D-05,W-01,0.1881955567447979,0.8118,CRITICAL
CR-2025-002951,2025-08-17 22:12:41,THEFT,PETTY THEFT,41.94536065235368,-87.63409712362657,STREET,False,False,D-07,W-18,0.16722223839655986,0.3886,MEDIUM
CR-2024-000544,2025-09-06 02:27:46,BURGLARY,RESIDENTIAL,41.87421436781269,-87.63274524773628,RESIDENCE,False,False,D-06,W-32,0.11712714171604338,0.5886,HIGH
CR-2023-001620,2023-01-14 15:20:05,THEFT,GRAND THEFT,41.94864998643814,-87.59793193888666,SIDEWALK,False,False,D-01,W-10,0.19670981144667446,0.3749,MEDIUM
CR-2023-002163,2025-05-31 11:11:58,BURGLARY,RESIDENTIAL,41.7640116266204,-87.60648667306671,APARTMENT,False,False,D-14,W-01,0.20236900003476127,0.5318,HIGH
CR-2025-001823,2024-03-14 16:10:47,ROBBERY,ARMED ROBBERY,41.88197991721783,-87.62660890336214,STREET,False,False,D-10,W-44,0.15628254462909585,0.8437,CRITICAL
CR-2025-000002,2025-07-29 17:59:24,BATTERY,DOMESTIC BATTERY,41.87458769937916,-87.63331205435423,PARKING LOT,True,False,D-01,W-43,0.7352902488407431,0.2647,MEDIUM
CR-2024-003127,2024-10-29 19:53:01,NARCOTICS,POSSESSION OF COCAINE,41.87230516286829,-87.66287941559135,PARK,True,False,D-12,W-23,0.625311071617942,0.2498,LOW
CR-2024-003226,2025-05-13 10:34:45,PETTY THEFT,TRUCK,41.86082863407668,-87.7380442130685,PARKING LOT,False,False,D-10,W-43,0.3082452979847449,0.3228,MEDIUM
CR-2025-002993,2024-08-02 19:34:22,BATTERY,AGGRAVATED BATTERY,41.75897216084437,-87.62797688128178,PARKING LOT,True,True,D-07,W-48,0.7669972439144456,0.233,LOW
CR-2023-005556,2023-08-06 02:46:20,CRIMINAL DAMAGE,TO PROPERTY,41.9490572674796,-87.66295556803419,PARKING LOT,False,False,D-09,W-20,0.11947791531589701,0.4109,MEDIUM
CR-2025-001115,2024-08-15 04:24:11,NARCOTICS,SALE/MANUFACTURE,41.8678305526136,-87.61794061601256,SIDEWALK,True,False,D-14,W-13,0.7515619532915097,0.1656,LOW
CR-2024-003118,2024-12-16 19:40:59,MOTOR VEHICLE THEFT,AUTOMOBILE,41.8686289616665,-87.62901210447677,STREET,False,False,D-02,W-24,0.1837728169330273,0.5442,HIGH
CR-2025-003617,2023-07-08 00:30:32,BURGLARY,FORCIBLE ENTRY,41.76319626500611,-87.59684044657511,ALLEY,False,False,D-14,W-16,0.13738571636969663,0.5751,HIGH
CR-2024-004750,2023-06-19 00:26:41,CRIMINAL DAMAGE,TO PROPERTY,41.874083517219134,-87.60995945170016,STREET,False,True,D-02,W-01,0.1990730647394936,0.3738,MEDIUM
CR-2024-000733,2025-12-22 16:34:23,CRIMINAL DAMAGE,GRAFFITI,41.91065828107833,-87.71979591246318,RESIDENCE,False,False,D-03,W-41,0.11774956867028726,0.4117,MEDIUM
CR-2024-003079,2023-09-01 19:43:38,THEFT,GRAND THEFT,41.8794856518746,-87.65326933191004,RESIDENCE,False,False,D-07,W-08,0.13042243963565578,0.4058,MEDIUM
CR-2024-002401,2023-06-12 22:49:37,ASSAULT,AGGRAVATED ASSAULT,41.85716827242868,-87.64041866411011,APARTMENT,False,True,D-07,W-03,0.17925805123087085,0.8207,CRITICAL
CR-2023-002844,2023-05-20 23:12:50,BURGLARY,FORCIBLE ENTRY,41.92303726390049,-87.65866518268975,STREET,False,False,D-07,W-40,0.15615032394763279,0.5626,HIGH
CR-2024-004669,2024-06-02 05:00:54,BATTERY,AGGRAVATED BATTERY,41.7797193409389,-87.62846943372915,PARK,True,False,D-14,W-43,0.819542796564344,0.1805,LOW
CR-2025-001121,2025-02-01 23:42:58,BATTERY,DOMESTIC BATTERY,41.90774660876774,-87.65326362417566,RESIDENCE,False,False,D-09,W-32,0.7460943105390612,0.2539,MEDIUM
CR-2025-004733,2023-08-04 22:07:43,NARCOTICS,POSSESSION OF HEROIN,41.97707267217636,-87.69249326081099,SIDEWALK,True,False,D-13,W-35,0.6637265597601752,0.2242,LOW
CR-2024-005314,2023-01-30 11:10:56,NARCOTICS,SALE/MANUFACTURE,41.96701774765584,-87.61908955043158,PARK,True,False,D-01,W-26,0.8629107318360629,0.0914,LOW
CR-2024-003466,2023-02-06 01:53:14,THEFT,GRAND THEFT,41.881812208214605,-87.6299449663197,RESIDENCE,False,False,D-15,W-26,0.14631660144663783,0.3984,MEDIUM
CR-2025-001739,2024-11-14 20:38:27,ROBBERY,STRONGARM ROBBERY,41.807739758582926,-87.59434126506844,SIDEWALK,False,False,D-03,W-25,0.11939161680366274,0.8806,CRITICAL
CR-2025-004664,2024-07-07 18:37:31,PETTY THEFT,DOMESTIC BATTERY,41.88147904583023,-87.62069856774691,COMMERCIAL BUILDING,True,False,D-15,W-36,0.2365637150290117,0.3563,MEDIUM
CR-2025-000791,2024-07-22 07:38:46,MOTOR VEHICLE THEFT,TRUCK,41.92808356362043,-87.65406640300304,RESIDENCE,False,False,D-06,W-07,0.15373935599631702,0.5642,HIGH
CR-2025-005438,2024-09-17 14:25:40,BATTERY,DOMESTIC BATTERY,41.88810828408957,-87.61504395934145,PARK,False,False,D-09,W-50,0.6559321600104652,0.3441,MEDIUM
CR-2025-002192,2024-01-02 08:41:07,NARCOTICS,SALE/MANUFACTURE,41.8689879156857,-87.63586542989036,PARKING LOT,True,False,D-09,W-48,0.7738322282777274,0.1508,LOW
CR-2023-004716,2023-10-03 11:19:51,MOTOR VEHICLE THEFT,TRUCK,41.87387232725904,-87.6393531471131,STREET,False,False,D-10,W-30,0.15620515620014352,0.5625,HIGH
CR-2025-003785,2023-03-30 07:53:38,MOTOR VEHICLE THEFT,TRUCK,41.86181378433828,-87.62935305752318,STREET,False,False,D-07,W-02,0.21644832755646565,0.5224,HIGH
CR-2024-001282,2025-03-03 05:26:36,ASSAULT,SIMPLE ASSAULT,41.86466980516456,-87.6359215125874,COMMERCIAL BUILDING,True,False,D-15,W-37,0.1632392735279726,0.8368,CRITICAL
CR-2023-003021,2025-05-12 02:45:45,CRIMINAL DAMAGE,TO VEHICLE,41.9111302088699,-87.6351413807293,SIDEWALK,False,False,D-07,W-05,0.14139252509801245,0.4007,MEDIUM
CR-2025-005975,2025-04-13 10:00:57,ROBBERY,ARMED ROBBERY,41.89721095375275,-87.66808810228031,APARTMENT,False,False,D-13,W-50,0.11927666619679039,0.8807,CRITICAL
CR-2024-002620,2025-08-21 22:29:12,ASSAULT,AGGRAVATED ASSAULT,41.87657007925046,-87.6424364894519,RESIDENCE,True,False,D-10,W-11,0.10032324389022892,0.8997,CRITICAL
CR-2025-001466,2024-01-21 18:52:08,ROBBERY,STRONGARM ROBBERY,41.86476138757658,-87.61547049162644,ALLEY,False,False,D-11,W-08,0.14757391506775883,0.8524,CRITICAL
CR-2023-004032,2024-04-30 16:25:52,MOTOR VEHICLE THEFT,AUTOMOBILE,41.75686415736933,-87.62674225501985,SIDEWALK,False,False,D-08,W-44,0.1627048674659333,0.5582,HIGH
CR-2024-004831,2025-07-27 02:05:21,ROBBERY,ARMED ROBBERY,41.872925252570646,-87.62639456709417,PARK,False,False,D-07,W-10,0.14540135611251154,0.8546,CRITICAL
CR-2025-005063,2024-06-17 22:46:31,MOTOR VEHICLE THEFT,MOTORCYCLE,41.8891106712587,-87.77590417453786,PARKING LOT,False,False,D-14,W-49,0.2919552748433107,0.472,MEDIUM
CR-2023-002742,2023-03-09 10:20:26,ASSAULT,SIMPLE ASSAULT,41.837682477801856,-87.71348728444288,RESIDENCE,False,True,D-11,W-18,0.13254158269164912,0.8675,CRITICAL
CR-2025-001766,2024-10-23 06:08:45,THEFT,GRAND THEFT,41.776314219392745,-87.65997631756318,APARTMENT,False,True,D-02,W-16,0.14881690119152244,0.3972,MEDIUM
CR-2024-004783,2025-10-03 11:31:23,THEFT,FROM BUILDING,41.928671190018015,-87.64496349468351,ALLEY,False,False,D-03,W-17,0.19434381883273574,0.376,MEDIUM
CR-2024-002404,2024-05-24 01:30:56,BURGLARY,COMMERCIAL,41.89950958046434,-87.63609152128988,PARK,False,False,D-11,W-45,0.0808901192792206,0.6127,HIGH
CR-2023-003300,2024-09-06 23:15:51,THEFT,PETTY THEFT,41.922610388255805,-87.65413101038588,SIDEWALK,False,True,D-09,W-14,0.15258147812216957,0.3955,MEDIUM
CR-2025-002174,2025-07-30 10:53:41,BATTERY,SIMPLE BATTERY,41.86399401625274,-87.63821141360471,PARK,True,True,D-10,W-33,0.7250353426785405,0.275,MEDIUM
CR-2023-004296,2025-12-30 18:31:27,ROBBERY,STRONGARM ROBBERY,41.82729652564201,-87.62560360246084,ALLEY,False,False,D-10,W-38,0.15288837169638245,0.8471,CRITICAL
CR-2023-004482,2024-05-02 12:59:14,THEFT,PETTY THEFT,41.96174130945457,-87.68620112814813,RESIDENCE,False,False,D-01,W-40,0.13413978411207336,0.4041,MEDIUM
CR-2024-000472,2025-06-28 01:03:49,NARCOTICS,POSSESSION OF HEROIN,41.91383946592886,-87.74616152579387,PARKING LOT,False,False,D-01,W-27,0.7644426573411798,0.157,LOW
CR-2023-003621,2025-07-20 01:12:01,NARCOTICS,SALE/MANUFACTURE,41.93132353824991,-87.66816366684054,PARK,False,False,D-14,W-08,0.7741802383370728,0.1505,LOW
CR-2023-003924,2025-12-09 15:53:08,THEFT,FROM BUILDING,41.86888818081595,-87.7327796561374,ALLEY,False,False,D-15,W-41,0.14208741032259772,0.4004,MEDIUM
CR-2025-003629,2024-07-06 04:32:15,ASSAULT,AGGRAVATED ASSAULT,41.7642899755851,-87.5676907521783,PARK,False,True,D-08,W-39,0.15940573058227162,0.8406,CRITICAL
CR-2025-005675,2024-12-07 01:59:21,CRIMINAL DAMAGE,TO VEHICLE,41.74536850681909,-87.61553742108403,PARK,False,False,D-04,W-49,0.2929306423469522,0.33,MEDIUM
CR-2024-005437,2024-12-27 20:47:18,MOTOR VEHICLE THEFT,TRUCK,41.89938596620036,-87.6590438525909,COMMERCIAL BUILDING,True,False,D-09,W-27,0.13331203248437018,0.5778,HIGH
CR-2024-001285,2024-01-24 19:08:25,THEFT,PETTY THEFT,41.8786735699244,-87.65152887121951,ALLEY,False,True,D-11,W-45,0.1237308482669292,0.4089,MEDIUM
CR-2024-005539,2025-11-08 19:59:21,ASSAULT,AGGRAVATED ASSAULT,41.924859367370935,-87.62405290981253,ALLEY,False,False,D-02,W-01,0.22954150530639317,0.7705,CRITICAL
CR-2025-001547,2023-12-07 23:32:30,CRIMINAL DAMAGE,TO PROPERTY,41.86505010670938,-87.70386963123016,COMMERCIAL BUILDING,False,False,D-14,W-32,0.18438446678783463,0.3806,MEDIUM
CR-2025-002102,2024-02-12 02:58:35,THEFT,GRAND THEFT,41.78166338293685,-87.64465788190458,ALLEY,True,False,D-07,W-32,0.2540551131419486,0.3481,MEDIUM
CR-2025-002768,2025-08-03 22:21:20,BURGLARY,RESIDENTIAL,41.92728721020403,-87.66237371519134,APARTMENT,False,False,D-05,W-15,0.10225843479564017,0.5985,HIGH
CR-2023-001284,2025-02-01 13:07:15,BURGLARY,FORCIBLE ENTRY,41.89097676674985,-87.63331930854936,SIDEWALK,False,False,D-02,W-21,0.14319272435273867,0.5712,HIGH
CR-2024-005407,2025-01-23 13:59:08,ROBBERY,,41.87120387907406,-87.6348863244179,PARKING LOT,False,False,D-13,W-16,0.12341149010055273,0.8766,CRITICAL
CR-2024-001852,2024-01-18 17:02:15,BURGLARY,COMMERCIAL,41.87599437411642,-87.62518580997717,RESIDENCE,False,False,D-01,W-17,0.1391853824872175,0.5739,HIGH
CR-2024-003880,2023-04-10 13:09:39,ROBBERY,ARMED ROBBERY,41.89781339863556,-87.61910100623805,SIDEWALK,True,False,D-08,W-32,0.19091937683237234,0.8091,CRITICAL
CR-2023-003528,2024-08-04 04:20:49,THEFT,RETAIL THEFT,41.942992666064775,-87.65584768640807,SIDEWALK,False,False,D-10,W-15,0.14574854212706634,0.3987,MEDIUM
CR-2024-000595,2023-05-13 09:02:13,BURGLARY,FORCIBLE ENTRY,41.87968063259219,-87.64981038242378,PARK,False,False,D-11,W-01,0.13550002071634176,0.5763,HIGH
CR-2024-003214,2025-09-24 21:34:11,BURGLARY,RESIDENTIAL,41.81272001337242,-87.64066435178007,ALLEY,False,False,D-12,W-09,0.08807126956984222,0.608,HIGH
CR-2024-003280,2024-03-23 20:35:07,THEFT,GRAND THEFT,41.87355672134302,-87.60960850308228,SIDEWALK,False,False,D-10,W-08,0.12144221503852193,0.41,MEDIUM
CR-2025-000578,2023-02-13 09:50:54,THEFT,RETAIL THEFT,41.86777774482234,-87.59601346291984,COMMERCIAL BUILDING,True,False,D-09,W-03,0.18086833870950575,0.3823,MEDIUM
CR-2025-005300,2025-10-11 02:22:47,ROBBERY,ARMED ROBBERY,41.97217612482386,-87.66860091836006,SIDEWALK,False,False,D-10,W-37,0.15762831957916956,0.8424,CRITICAL
CR-2023-003789,2023-07-15 12:17:26,BATTERY,AGGRAVATED BATTERY,41.76485174715355,-87.6647226151628,COMMERCIAL BUILDING,True,True,D-15,W-40,0.8143432718384314,0.1857,LOW
CR-2023-001389,2024-08-26 13:04:15,BATTERY,SIMPLE BATTERY,41.87948824440252,-87.71827005267446,PARK,True,False,D-11,W-25,0.6557476709971263,0.3443,MEDIUM
CR-2023-002820,2025-10-27 21:48:10,BURGLARY,COMMERCIAL,41.798560155299896,-87.64298865713224,PARKING LOT,False,True,D-07,W-37,0.1409932704661258,0.5727,HIGH
CR-2025-001769,2025-07-10 15:49:29,BATTERY,AGGRAVATED BATTERY,41.87971747186492,-87.7297864814588,PARKING LOT,True,False,D-06,W-30,0.7125543486329567,0.2874,MEDIUM
CR-2025-003680,2025-11-11 14:07:36,THEFT,RETAIL THEFT,41.86670490473372,-87.61984530479451,SIDEWALK,False,False,D-03,W-05,0.13680128900177202,0.4028,MEDIUM
