crime_id,date,category,description,latitude,longitude,location_description,arrest,domestic,district,ward
CR-2023-003306,2024-06-04 09:14:43,CRIMINAL DAMAGE,TO PROPERTY,41.92387641284375,-87.61136707890041,STREET,False,False,D-02,W-04
CR-2025-002939,2023-07-29 13:24:27,BURGLARY,FORCIBLE ENTRY,41.75846479663964,-87.62096771323107,ALLEY,False,False,D-05,W-25
CR-2023-004467,2024-07-21 13:48:57,NARCOTICS,POSSESSION OF HEROIN,41.96093754127058,-87.65627531303686,RESIDENCE,True,False,D-02,W-20
CR-2025-004550,2024-05-17 10:48:43,PETTY THEFT,FORCIBLE ENTRY,41.77037267669646,-87.60345092112351,APARTMENT,False,False,D-15,W-50
CR-2025-005573,2023-10-16 01:21:13,CRIMINAL DAMAGE,TO VEHICLE,41.86811220106506,-87.72073588417481,SIDEWALK,True,False,D-13,W-30
CR-2023-000072,2024-09-27 23:21:49,ASSAULT,SIMPLE ASSAULT,41.95359765588497,-87.63966354256445,ALLEY,False,True,D-13,W-23
CR-2023-002007,2025-08-24 04:35:41,MOTOR VEHICLE THEFT,AUTOMOBILE,41.776923316453384,-87.6434781027409,ALLEY,False,False,D-05,W-23
CR-2025-004442,2023-08-10 22:32:07,BURGLARY,COMMERCIAL,41.904169774776854,-87.62336548077178,APARTMENT,False,False,D-01,W-07
CR-2023-005877,2025-12-05 19:59:09,NARCOTICS,POSSESSION OF COCAINE,41.869811597309045,-87.70466222803638,PARKING LOT,True,False,D-15,W-05
CR-2024-001144,2025-03-31 11:02:24,ASSAULT,SIMPLE ASSAULT,41.86913734707963,-87.60846445207453,PARKING LOT,False,False,D-08,W-09
CR-2023-000567,2024-10-12 10:36:27,CRIMINAL DAMAGE,GRAFFITI,41.87620518056477,-87.7095464309708,APARTMENT,False,False,D-01,W-37
CR-2025-002687,2024-06-28 06:23:24,CRIMINAL DAMAGE,TO PROPERTY,41.78969079074094,-87.61050811329706,APARTMENT,False,False,D-07,W-41
CR-2023-004542,2024-02-09 00:21:21,ROBBERY,ARMED ROBBERY,41.89873395446457,-87.63586142967749,APARTMENT,False,False,D-12,W-43
CR-2024-000466,2023-11-18 03:26:30,BATTERY,AGGRAVATED BATTERY,41.85453574979251,-87.76647850721916,APARTMENT,True,True,D-07,W-46
CR-2024-002260,2025-07-06 06:52:00,BATTERY,AGGRAVATED BATTERY,41.87182130328692,-87.70756200591414,ALLEY,True,True,D-14,W-41
CR-2023-003123,2024-11-07 10:28:38,BATTERY,AGGRAVATED BATTERY,41.88616118004231,-87.62016548147484,APARTMENT,True,False,D-13,W-03
CR-2025-001907,2024-06-07 19:26:58,CRIMINAL DAMAGE,TO VEHICLE,41.9231100318609,-87.69116212905068,PARKING LOT,False,False,D-07,W-23
CR-2024-001570,2025-07-25 08:43:04,BURGLARY,FORCIBLE ENTRY,41.89080156162825,-87.66170841130527,RESIDENCE,False,False,D-02,W-48
CR-2023-002463,2025-07-06 00:45:15,ASSAULT,AGGRAVATED ASSAULT,41.7676864290868,-87.62303612615567,ALLEY,False,False,D-10,W-11
CR-2023-002685,2023-12-25 23:06:10,ROBBERY,STRONGARM ROBBERY,41.74784383666127,-87.65713967785081,PARK,False,False,D-02,W-19
CR-2025-002570,2025-11-26 09:34:42,CRIMINAL DAMAGE,TO VEHICLE,41.86948848987075,-87.62175379150163,COMMERCIAL BUILDING,True,False,D-04,W-13
CR-2024-000655,2024-10-03 20:29:45,MOTOR VEHICLE THEFT,MOTORCYCLE,41.9478994608251,-87.63894467401599,ALLEY,False,False,D-02,W-25
CR-2024-000034,2023-08-10 18:19:36,NARCOTICS,POSSESSION OF COCAINE,41.88710944845086,-87.7385121555829,APARTMENT,True,False,D-11,W-16
CR-2023-001452,2023-07-02 19:18:36,NARCOTICS,POSSESSION OF COCAINE,41.918056526066565,-87.64028841664957,SIDEWALK,True,False,D-12,W-33
CR-2025-001535,2024-11-01 13:12:47,NARCOTICS,POSSESSION OF HEROIN,41.8590600425518,-87.60426228012805,SIDEWALK,True,False,D-07,W-33
CR-2023-003873,2024-03-23 03:20:59,ASSAULT,SIMPLE ASSAULT,41.89938553417051,-87.62539971945516,STREET,False,True,D-14,W-49
CR-2025-003425,2023-03-25 09:14:32,PETTY THEFT,MOTORCYCLE,41.86129373121596,-87.64112299294858,STREET,False,True,D-12,W-31
CR-2024-000685,2025-07-20 13:18:02,BATTERY,AGGRAVATED BATTERY,41.944941078801534,-87.62106583039716,STREET,False,False,D-05,W-28
CR-2023-000597,2024-08-18 07:59:22,PETTY THEFT,GRAFFITI,41.91654012532937,-87.64649050524079,COMMERCIAL BUILDING,False,False,D-15,W-17
CR-2024-000892,2023-07-24 02:14:59,BURGLARY,RESIDENTIAL,41.95004879505869,-87.68445102998929,PARKING LOT,False,False,D-09,W-45
CR-2024-004192,2024-10-02 17:47:18,BURGLARY,RESIDENTIAL,41.88282172527067,-87.75314783604874,COMMERCIAL BUILDING,False,False,D-07,W-24
CR-2023-001398,2024-08-31 01:05:02,BURGLARY,COMMERCIAL,41.959862556264824,-87.69101732983867,ALLEY,False,False,D-02,W-46
CR-2024-001627,2023-11-21 12:38:05,CRIMINAL DAMAGE,GRAFFITI,41.88361429760315,-87.62757865870303,SIDEWALK,False,False,D-13,W-31
CR-2025-004478,2024-02-08 01:52:50,ASSAULT,SIMPLE ASSAULT,41.925141220262944,-87.6624483009634,APARTMENT,False,True,D-04,W-24
CR-2025-003203,2024-07-15 18:34:22,BATTERY,SIMPLE BATTERY,41.876866194504935,-87.62520323705556,SIDEWALK,True,False,D-03,W-21
CR-2023-003660,2023-06-07 21:46:35,CRIMINAL DAMAGE,GRAFFITI,41.887629937928246,-87.63156500953289,ALLEY,False,False,D-11,W-25
CR-2024-000967,2025-05-01 15:43:37,MOTOR VEHICLE THEFT,AUTOMOBILE,42.00128686694034,-87.6853594065679,ALLEY,True,True,D-03,W-47
CR-2024-005602,2023-07-31 03:13:32,MOTOR VEHICLE THEFT,MOTORCYCLE,41.975711207408644,-87.65622993162253,ALLEY,False,False,D-10,W-24
CR-2023-005424,2024-12-27 20:05:08,BATTERY,SIMPLE BATTERY,41.87386812585294,-87.63926295266026,RESIDENCE,True,True,D-13,W-41
CR-2023-004566,2024-08-03 22:32:53,ROBBERY,STRONGARM ROBBERY,41.88176147665254,-87.62569133369729,PARKING LOT,False,False,D-02,W-22
CR-2023-002625,2025-02-19 18:53:08,MOTOR VEHICLE THEFT,MOTORCYCLE,41.863613260507044,-87.63787860509946,RESIDENCE,False,False,D-11,W-24
CR-2024-004264,2025-12-11 13:17:27,BATTERY,DOMESTIC BATTERY,41.89325568969925,-87.63648636189696,PARKING LOT,True,True,D-09,W-27
CR-2025-002642,2024-06-17 20:15:34,NARCOTICS,SALE/MANUFACTURE,41.980775752793214,-87.64698346741089,COMMERCIAL BUILDING,False,False,D-09,W-05
CR-2023-003240,2025-04-16 22:43:36,ASSAULT,SIMPLE ASSAULT,41.96226435203317,-87.69585354543341,PARK,False,False,D-11,W-09
CR-2023-004887,2025-10-20 10:31:43,BATTERY,SIMPLE BATTERY,41.942358059179504,-87.62355198795169,STREET,True,True,D-09,W-12
CR-2025-005012,2023-07-30 06:44:18,THEFT,PETTY THEFT,41.88958156241563,-87.60763419557047,RESIDENCE,False,False,D-04,W-15
CR-2025-004121,2023-10-28 19:03:41,NARCOTICS,POSSESSION OF COCAINE,41.94492252359371,-87.62852815723409,ALLEY,False,False,D-08,W-04
CR-2025-000167,2024-09-21 03:15:26,MOTOR VEHICLE THEFT,AUTOMOBILE,41.89815215520152,-87.72954703286705,RESIDENCE,False,False,D-15,W-15
CR-2023-003180,2025-09-05 23:01:47,MOTOR VEHICLE THEFT,AUTOMOBILE,41.96636719136694,-87.63280446560029,PARK,False,False,D-08,W-18
CR-2024-002692,2025-03-06 16:15:02,BURGLARY,FORCIBLE ENTRY,41.89576135188625,-87.72648247238597,STREET,True,False,D-11,W-45
CR-2025-001700,2024-06-08 22:27:56,ASSAULT,SIMPLE ASSAULT,41.791185736318006,-87.61475599107004,STREET,False,True,D-08,W-09
CR-2025-001661,2024-04-25 14:23:02,CRIMINAL DAMAGE,TO VEHICLE,41.740175986873666,-87.62255060046948,ALLEY,False,True,D-03,W-25
CR-2025-000071,2023-03-28 13:58:04,ROBBERY,STRONGARM ROBBERY,41.916250335308774,-87.65160732282935,COMMERCIAL BUILDING,False,False,D-06,W-11
CR-2023-002898,2025-10-02 23:04:13,BURGLARY,FORCIBLE ENTRY,41.92457449151107,-87.63367262707048,ALLEY,False,False,D-02,W-33
CR-2023-004530,2025-12-04 11:34:20,ASSAULT,AGGRAVATED ASSAULT,41.77634742352772,-87.6280611730835,STREET,False,False,D-15,W-10
CR-2024-005275,2025-03-28 23:10:58,CRIMINAL DAMAGE,TO PROPERTY,41.86819207677456,-87.75228841349544,ALLEY,False,False,D-02,W-18
CR-2023-002067,2025-09-29 14:50:31,BURGLARY,COMMERCIAL,41.94618374879442,-87.66306486107042,PARK,True,True,D-11,W-47
CR-2023-002310,2024-12-14 14:33:46,BATTERY,AGGRAVATED BATTERY,41.87243454502335,-87.69582792217857,ALLEY,True,,D-04,W-21
CR-2024-003382,2025-03-13 05:28:17,MOTOR VEHICLE THEFT,TRUCK,41.84624010772812,-87.62359575613642,SIDEWALK,True,False,D-02,W-19
CR-2023-002166,2025-09-04 23:45:08,BURGLARY,FORCIBLE ENTRY,41.894185199365225,-87.72331036825224,ALLEY,False,False,D-04,W-04
CR-2024-002866,2023-09-19 20:22:12,ROBBERY,ARMED ROBBERY,41.80447103678877,-87.63376115464824,PARKING LOT,False,False,D-14,W-32
CR-2024-005491,2024-12-30 21:49:38,MOTOR VEHICLE THEFT,MOTORCYCLE,41.872009562683814,-87.62174230278188,STREET,False,False,D-06,W-50
CR-2024-004162,2025-12-06 22:21:58,BATTERY,AGGRAVATED BATTERY,41.94971577297298,-87.6220413710562,APARTMENT,True,False,D-10,W-25
CR-2024-000031,2023-10-05 14:16:24,ROBBERY,ARMED ROBBERY,41.92627330051988,-87.67922413248161,PARKING LOT,False,False,D-13,W-27
CR-2024-001756,2025-03-20 13:44:56,BURGLARY,COMMERCIAL,41.982640805680354,-87.69025273019656,PARKING LOT,False,False,D-06,W-28
CR-2023-004299,2025-05-20 15:06:31,BURGLARY,RESIDENTIAL,41.862072188688764,-87.62461878727534,ALLEY,False,False,D-10,W-30
CR-2023-005172,2023-12-18 22:16:35,MOTOR VEHICLE THEFT,MOTORCYCLE,41.887361429463915,-87.6399012135934,PARKING LOT,False,False,D-02,W-13
CR-2024-000430,2023-09-22 22:33:07,CRIMINAL DAMAGE,TO PROPERTY,41.95245846041703,-87.68561488229994,RESIDENCE,False,False,D-02,W-39
CR-2025-000056,2024-03-24 20:16:43,ASSAULT,SIMPLE ASSAULT,41.88168414377894,-87.68256164197527,STREET,False,False,D-10,W-24
CR-2023-002967,2023-03-25 06:24:52,CRIMINAL DAMAGE,TO VEHICLE,41.90320162828435,-87.62317379895434,PARKING LOT,False,False,D-04,W-12
CR-2025-000935,2024-07-30 12:45:28,ASSAULT,AGGRAVATED ASSAULT,41.75125738328785,-87.63437302575723,COMMERCIAL BUILDING,False,False,D-06,W-02
CR-2023-003189,2025-06-29 02:45:06,NARCOTICS,POSSESSION OF HEROIN,41.891698162356654,-87.62871621927644,ALLEY,True,False,D-15,W-49
CR-2025-001862,2023-07-13 05:41:58,BURGLARY,RESIDENTIAL,41.86940337350002,-87.71641072350288,SIDEWALK,False,False,D-02,W-08
CR-2024-000880,2024-01-27 23:08:36,ASSAULT,SIMPLE ASSAULT,41.910119361528686,-87.71354170516071,APARTMENT,True,True,D-04,W-48
CR-2023-004446,2025-04-04 19:52:49,THEFT,FROM BUILDING,41.864062531553145,-87.64593840743086,PARKING LOT,False,False,D-15,W-14
CR-2024-003652,2024-11-13 14:46:40,THEFT,PETTY THEFT,41.884943742327934,-87.67546984808865,STREET,False,False,D-04,W-08
CR-2025-001154,not-a-valid-date-string,NARCOTICS,POSSESSION OF HEROIN,41.95909011296961,-87.63754689148251,COMMERCIAL BUILDING,True,False,D-05,W-15
CR-2024-003463,2025-06-06 10:34:13,CRIMINAL DAMAGE,GRAFFITI,41.87841639121776,-87.64676600853254,RESIDENCE,False,False,D-10,W-48
CR-2025-003482,2024-12-04 21:53:48,ROBBERY,ARMED ROBBERY,41.88411138465761,-87.71722538331709,PARK,False,False,D-11,W-13
CR-2023-003309,2025-10-27 18:19:52,ROBBERY,STRONGARM ROBBERY,41.919625597978865,-87.65980525284982,SIDEWALK,False,False,D-12,W-15
CR-2023-002319,2024-02-25 23:12:16,THEFT,GRAND THEFT,41.90805322403755,-87.71194651849967,ALLEY,False,True,D-04,W-32
CR-2025-003746,2023-12-11 19:09:52,CRIMINAL DAMAGE,GRAFFITI,41.76383439238464,-87.62895542397239,ALLEY,False,False,D-05,W-42
CR-2025-005054,2025-12-19 03:05:06,ROBBERY,STRONGARM ROBBERY,41.876947018894946,-87.61009790258012,APARTMENT,False,False,D-15,W-11
CR-2023-000720,2025-03-09 00:20:27,ASSAULT,AGGRAVATED ASSAULT,41.795472031716685,-87.59966315356287,PARKING LOT,False,False,D-04,W-50
CR-2025-001802,2023-09-02 02:25:16,BURGLARY,COMMERCIAL,41.798453250038285,-87.6487724845417,ALLEY,False,False,D-14,W-33
CR-2024-002740,2025-08-18 01:56:56,BURGLARY,FORCIBLE ENTRY,41.90749755882118,-87.62304080425854,COMMERCIAL BUILDING,False,False,D-01,W-20
CR-2023-003291,2024-01-10 03:31:38,ASSAULT,SIMPLE ASSAULT,41.874050721547626,-87.65295176414779,PARK,False,False,D-04,W-32
CR-2023-004284,2025-03-14 00:37:09,BATTERY,AGGRAVATED BATTERY,,,SIDEWALK,True,True,D-08,W-17
CR-2024-003505,2023-04-08 09:09:01,CRIMINAL DAMAGE,TO PROPERTY,41.882470684772244,-87.62931722369446,SIDEWALK,False,False,D-10,W-40
CR-2023-003447,2025-04-08 12:39:31,BURGLARY,FORCIBLE ENTRY,41.867486715720595,-87.63788185456865,ALLEY,False,False,D-10,W-15
CR-2025-003734,2023-03-08 09:45:53,BATTERY,DOMESTIC BATTERY,41.87177964788345,-87.62047979890046,PARK,True,False,D-04,W-28
CR-2023-001428,2025-05-22 05:52:51,BURGLARY,FORCIBLE ENTRY,41.86733121663879,-87.6332578693777,ALLEY,True,False,D-03,W-21
CR-2023-003255,2023-07-18 01:19:51,BATTERY,DOMESTIC BATTERY,41.97942490532856,-87.63765427014802,COMMERCIAL BUILDING,False,True,D-09,W-34
CR-2024-003982,2023-02-16 23:29:10,ASSAULT,SIMPLE ASSAULT,41.86971254247412,-87.63670460143862,ALLEY,False,False,D-11,W-07
CR-2024-000988,2024-08-16 21:52:52,BATTERY,DOMESTIC BATTERY,41.90083402895975,-87.7098445236818,SIDEWALK,True,,D-13,W-08
CR-2025-005414,2025-01-10 19:30:57,ASSAULT,AGGRAVATED ASSAULT,41.86980813623683,-87.63872958546541,APARTMENT,False,False,D-04,W-37
CR-2025-000902,2023-06-16 02:30:51,BATTERY,AGGRAVATED BATTERY,41.7338215080936,-87.66860339857514,PARKING LOT,True,False,D-10,W-02
CR-2023-000798,2025-06-28 10:17:29,BURGLARY,RESIDENTIAL,41.79437885652513,-87.57756261325721,PARK,False,False,D-06,W-02
CR-2024-000733,2025-12-22 16:34:23,CRIMINAL DAMAGE,GRAFFITI,41.91065828107833,-87.71979591246318,RESIDENCE,False,False,D-03,W-41
CR-2024-001402,2023-07-15 20:30:35,NARCOTICS,POSSESSION OF COCAINE,41.876668036293665,-87.656443695002,RESIDENCE,True,False,D-11,W-33
CR-2024-001648,2025-12-09 01:09:45,MOTOR VEHICLE THEFT,AUTOMOBILE,41.82080982568021,-87.65263767199858,ALLEY,False,False,D-05,W-29
CR-2025-000506,2023-07-23 10:58:55,ASSAULT,AGGRAVATED ASSAULT,41.83078152181563,-87.64622969545225,STREET,False,False,D-13,W-34
CR-2024-000337,2024-04-22 02:09:31,THEFT,RETAIL THEFT,41.85526478949508,-87.74090070037664,STREET,False,False,D-01,W-12
CR-2025-001304,2025-06-07 00:08:46,BATTERY,DOMESTIC BATTERY,41.96634132393774,-87.62980249917442,SIDEWALK,False,False,D-10,W-08
CR-2023-002478,2023-12-22 11:20:58,CRIMINAL DAMAGE,,41.77400753672133,-87.60249775650229,APARTMENT,False,False,D-07,W-12
CR-2024-001405,2025-05-28 00:46:03,NARCOTICS,POSSESSION OF COCAINE,41.94606468168409,-87.66801115682809,APARTMENT,True,False,D-06,W-29
CR-2025-005606,2023-05-12 05:53:27,THEFT,PETTY THEFT,41.96190981694531,-87.64374966090786,APARTMENT,False,False,D-10,W-42
CR-2024-002083,2024-02-07 02:32:05,ASSAULT,AGGRAVATED ASSAULT,41.942452478415134,-87.66022766805028,SIDEWALK,False,True,D-08,W-35
CR-2024-001135,2025-03-22 15:00:35,MOTOR VEHICLE THEFT,TRUCK,41.78759191208846,-87.64118071410284,PARK,False,False,D-10,W-37
CR-2025-005678,2023-04-01 20:37:55,BATTERY,DOMESTIC BATTERY,41.78023460681197,-87.61329742575417,RESIDENCE,True,True,D-14,W-04
CR-2025-004265,2023-02-14 10:20:02,THEFT,RETAIL THEFT,41.93076078471466,-87.68415429572005,COMMERCIAL BUILDING,True,False,D-12,W-17
CR-2023-004776,2024-03-19 15:18:08,CRIMINAL DAMAGE,GRAFFITI,41.88643739041363,-87.63319791208575,RESIDENCE,False,False,D-05,W-28
CR-2023-004569,2025-11-10 19:41:01,ASSAULT,SIMPLE ASSAULT,41.76362497189776,-87.60909149950628,SIDEWALK,False,False,D-02,W-21
CR-2024-003271,2023-07-19 10:07:24,ASSAULT,AGGRAVATED ASSAULT,41.9133804885119,-87.65884983767548,PARK,False,False,D-11,W-17
CR-2025-000143,2024-05-14 16:10:21,NARCOTICS,POSSESSION OF COCAINE,41.87582322357447,-87.62097524190274,COMMERCIAL BUILDING,True,False,D-11,W-28
CR-2025-001472,2025-05-02 15:25:53,BURGLARY,FORCIBLE ENTRY,41.88296085542333,-87.64701537084724,RESIDENCE,True,,D-08,W-31
CR-2025-000569,2024-06-16 17:20:13,BATTERY,SIMPLE BATTERY,41.88706100104775,-87.61928240886535,STREET,True,False,D-01,W-40
CR-2024-005536,2024-12-10 04:57:57,ROBBERY,STRONGARM ROBBERY,41.92609747474673,-87.65383561099375,PARKING LOT,True,False,D-14,W-48
CR-2024-001921,2025-07-12 14:41:09,BATTERY,AGGRAVATED BATTERY,41.892783343378355,-87.65037614693895,SIDEWALK,True,True,D-03,W-22
CR-2024-003991,2023-05-13 04:58:31,BURGLARY,COMMERCIAL,41.87700713466739,-87.60146081806744,COMMERCIAL BUILDING,False,False,D-14,W-03
CR-2024-000292,2023-11-20 10:34:46,BATTERY,SIMPLE BATTERY,41.88082799382588,-87.6260766912055,RESIDENCE,True,False,D-15,W-27
CR-2023-000318,2023-05-06 02:08:56,THEFT,GRAND THEFT,41.79947926459905,-87.62716705082029,PARK,False,False,D-10,W-29
CR-2023-001770,2025-01-29 11:21:20,CRIMINAL DAMAGE,GRAFFITI,41.955017026092314,-87.62627997123737,RESIDENCE,False,False,D-08,W-08
CR-2024-005404,2024-11-17 07:21:27,BURGLARY,RESIDENTIAL,41.93559706989812,-87.6451397541789,SIDEWALK,False,True,D-08,W-24
CR-2023-003777,2024-04-25 15:16:11,THEFT,FROM BUILDING,41.96550403015497,-87.65001419579693,PARKING LOT,False,False,D-03,W-05
CR-2025-003269,2024-09-14 19:36:30,ROBBERY,ARMED ROBBERY,,,SIDEWALK,False,False,D-06,W-16
CR-2023-004617,2023-12-31 21:22:33,ASSAULT,AGGRAVATED ASSAULT,41.808325015919756,-87.66181168258622,PARKING LOT,False,False,D-01,W-13
CR-2025-002129,2024-08-06 02:29:01,NARCOTICS,POSSESSION OF COCAINE,41.87672440963782,-87.64311654267308,PARKING LOT,True,False,D-12,W-34
CR-2024-004234,2025-11-20 02:02:05,THEFT,PETTY THEFT,41.74867852838448,-87.64314842827231,STREET,False,False,D-12,W-20
CR-2024-005023,2024-07-30 22:30:15,CRIMINAL DAMAGE,TO VEHICLE,41.79017030840829,-87.62375784841065,APARTMENT,False,False,D-08,W-28
CR-2023-005724,2024-11-30 00:37:36,CRIMINAL DAMAGE,GRAFFITI,41.897899682230175,-87.75701551222511,PARKING LOT,False,False,D-11,W-34
CR-2023-005982,2024-11-07 16:41:05,BURGLARY,RESIDENTIAL,41.865723540500824,-87.6291030809027,COMMERCIAL BUILDING,False,False,D-02,W-32
CR-2024-003433,2023-08-16 23:39:27,ROBBERY,STRONGARM ROBBERY,41.894521977533415,-87.64188987596589,PARKING LOT,False,False,D-10,W-11
CR-2024-003697,2024-08-06 00:51:47,ROBBERY,ARMED ROBBERY,41.8787609385111,-87.65733653134266,SIDEWALK,False,False,D-01,W-16
CR-2024-003040,2023-07-29 15:49:47,ROBBERY,ARMED ROBBERY,41.97937278590048,-87.64889566844101,PARK,True,False,D-14,W-45
CR-2025-005222,2024-05-20 10:33:52,CRIMINAL DAMAGE,GRAFFITI,41.791068537553954,-87.62406716469275,STREET,False,False,D-01,W-36
CR-2024-001516,2024-10-04 12:03:38,CRIMINAL DAMAGE,TO VEHICLE,41.79023771781386,-87.65355735085637,PARK,False,False,D-12,W-22
CR-2024-000394,2024-04-27 09:56:10,MOTOR VEHICLE THEFT,MOTORCYCLE,41.877047514328126,-87.65471441400274,COMMERCIAL BUILDING,False,False,D-02,W-50
CR-2023-000879,2024-08-22 11:37:26,BURGLARY,COMMERCIAL,41.90228417386983,-87.61007628319624,ALLEY,False,False,D-10,W-32
CR-2023-000393,2025-01-13 21:55:15,MOTOR VEHICLE THEFT,TRUCK,41.890608832318236,-87.62291229881157,COMMERCIAL BUILDING,False,False,D-05,W-06
CR-2023-005772,2025-06-11 18:31:51,BATTERY,AGGRAVATED BATTERY,41.95212186041752,-87.62937486580503,APARTMENT,True,True,D-08,W-24
CR-2024-005365,2023-04-13 19:56:38,ROBBERY,STRONGARM ROBBERY,41.854545112786205,-87.62474931556869,COMMERCIAL BUILDING,False,False,D-04,W-21
CR-2023-002721,2024-04-20 06:57:04,NARCOTICS,POSSESSION OF COCAINE,41.757634668676204,-87.64252517164458,PARK,True,False,D-15,W-27
CR-2023-004311,2024-04-30 14:19:09,THEFT,RETAIL THEFT,41.873844399074535,-87.6119428752221,PARKING LOT,False,False,D-05,W-01
CR-2024-000454,2024-11-04 05:56:50,THEFT,RETAIL THEFT,41.88778226271712,-87.59735117915042,STREET,False,False,D-08,W-40
CR-2025-005261,2023-06-16 17:31:39,BURGLARY,FORCIBLE ENTRY,41.910559328550285,-87.65654272132939,STREET,False,False,D-06,W-15
CR-2024-000748,2024-10-20 22:34:37,ASSAULT,SIMPLE ASSAULT,41.91770706437946,-87.70514940784932,PARK,False,True,D-14,W-39
CR-2024-001918,2024-11-08 23:01:09,THEFT,FROM BUILDING,41.896664806362686,-87.62410348545939,ALLEY,False,False,D-09,W-03
CR-2024-003727,2025-07-11 02:22:21,THEFT,RETAIL THEFT,41.8622601528211,-87.64555082184735,SIDEWALK,False,False,D-13,W-43
CR-2023-001287,2025-10-12 10:40:53,MOTOR VEHICLE THEFT,AUTOMOBILE,41.91741189636545,-87.64647950538662,COMMERCIAL BUILDING,False,False,D-07,W-20
CR-2024-003586,2025-11-29 13:34:15,ROBBERY,ARMED ROBBERY,41.87557370431957,-87.62074531391559,PARK,False,False,D-10,W-28
CR-2025-003377,2024-02-14 12:21:23,THEFT,PETTY THEFT,41.8489764829907,-87.66557358263427,STREET,False,False,D-03,W-34
CR-2024-003895,2025-04-25 02:31:34,BATTERY,SIMPLE BATTERY,41.781749266703194,-87.64883649324709,APARTMENT,True,True,D-15,W-24
CR-2024-005281,2023-01-01 21:04:50,CRIMINAL DAMAGE,,41.87866345027072,-87.6320802835845,SIDEWALK,False,True,D-06,W-31
CR-2025-005525,2023-04-03 19:52:23,BURGLARY,FORCIBLE ENTRY,41.8150085852995,-87.67081011314531,APARTMENT,False,False,D-10,W-23
CR-2024-003439,2025-11-14 09:41:31,MOTOR VEHICLE THEFT,AUTOMOBILE,41.87358761065952,-87.65420967591922,APARTMENT,False,False,D-09,W-20
CR-2025-000137,2025-07-26 03:00:25,ROBBERY,STRONGARM ROBBERY,41.7543622837238,-87.61744741314342,PARKING LOT,False,False,D-14,W-42
CR-2025-005207,2025-10-26 03:37:22,BURGLARY,RESIDENTIAL,41.878153739027496,-87.63271995542537,SIDEWALK,False,False,D-03,W-28
CR-2025-005060,2025-05-23 04:21:32,MOTOR VEHICLE THEFT,AUTOMOBILE,41.91564757686359,-87.63705976509401,PARKING LOT,False,False,D-04,W-48
CR-2024-003262,2024-08-31 20:46:53,THEFT,GRAND THEFT,41.8948953166783,-87.62555420256612,APARTMENT,False,,D-14,W-47
CR-2025-001136,2025-10-29 09:29:15,BURGLARY,,41.93488583841677,-87.65461695165024,PARKING LOT,False,False,D-09,W-35
CR-2024-000475,2023-09-30 10:48:56,ROBBERY,STRONGARM ROBBERY,41.874481459132156,-87.62451916905229,STREET,False,False,D-07,W-33
CR-2025-004370,2024-03-29 13:34:36,CRIMINAL DAMAGE,TO PROPERTY,41.86682981795595,-87.60699862388513,PARK,False,False,D-01,W-33
CR-2025-000245,2025-03-26 23:55:42,BATTERY,DOMESTIC BATTERY,41.87798041038025,-87.60760083791665,RESIDENCE,True,False,D-13,W-22
CR-2025-002714,2024-04-10 01:56:08,BURGLARY,,41.86653199550676,-87.65640954424168,STREET,True,False,D-05,W-28
CR-2023-004815,2023-02-28 09:45:08,BURGLARY,COMMERCIAL,41.82901058259188,-87.63143277876755,ALLEY,False,False,D-02,W-38
CR-2024-004183,2023-08-18 05:09:52,BURGLARY,COMMERCIAL,41.88662966924019,-87.62405617434915,PARKING LOT,False,False,D-15,W-27
CR-2025-000758,2024-12-15 21:33:10,BATTERY,AGGRAVATED BATTERY,41.90080174614864,-87.62033782473168,RESIDENCE,False,False,D-08,W-43
CR-2023-003132,2025-07-24 23:37:56,THEFT,RETAIL THEFT,41.86979305752832,-87.72438623358782,COMMERCIAL BUILDING,False,False,D-12,W-10
CR-2025-000551,2024-11-18 00:10:34,BATTERY,SIMPLE BATTERY,41.90942562057172,-87.63189384442234,STREET,False,True,D-09,W-13
CR-2023-001524,2025-04-19 06:19:43,CRIMINAL DAMAGE,TO VEHICLE,41.88448234899861,-87.61184129614533,PARK,False,False,D-12,W-34
CR-2024-005173,2024-10-04 22:53:56,ASSAULT,SIMPLE ASSAULT,41.89658047084042,-87.70172728812476,APARTMENT,False,False,D-08,W-25
CR-2024-003757,2023-09-20 04:29:14,ASSAULT,SIMPLE ASSAULT,41.92485547165098,-87.64592919676907,STREET,False,False,D-07,W-41
CR-2023-000792,2024-08-15 04:31:51,CRIMINAL DAMAGE,TO PROPERTY,41.95697633000661,-87.64143788785474,SIDEWALK,False,False,D-05,W-44
